location,Code,date,daily_cases,daily_deaths
European Union,,"Jan 7, 2020",0,0
European Union,,"Jan 8, 2020",0,0
European Union,,"Jan 9, 2020",0,0
European Union,,"Jan 10, 2020",0,0
European Union,,"Jan 11, 2020",0,0
European Union,,"Jan 12, 2020",0,0
European Union,,"Jan 13, 2020",0,0
European Union,,"Jan 14, 2020",0,0
European Union,,"Jan 15, 2020",0,0
European Union,,"Jan 16, 2020",0,0
European Union,,"Jan 17, 2020",0,0
European Union,,"Jan 18, 2020",0,0
European Union,,"Jan 19, 2020",0,0
European Union,,"Jan 20, 2020",0,0
European Union,,"Jan 21, 2020",0,0
European Union,,"Jan 22, 2020",0,0
European Union,,"Jan 23, 2020",0,0
European Union,,"Jan 24, 2020",0,0
European Union,,"Jan 25, 2020",3,0
European Union,,"Jan 26, 2020",0,0
European Union,,"Jan 27, 2020",0,0
European Union,,"Jan 28, 2020",1,0
European Union,,"Jan 29, 2020",4,0
European Union,,"Jan 30, 2020",2,0
European Union,,"Jan 31, 2020",7,0
European Union,,"Feb 1, 2020",4,0
European Union,,"Feb 2, 2020",1,0
European Union,,"Feb 3, 2020",1,0
European Union,,"Feb 4, 2020",3,0
European Union,,"Feb 5, 2020",0,0
European Union,,"Feb 6, 2020",0,0
European Union,,"Feb 7, 2020",2,0
European Union,,"Feb 8, 2020",6,0
European Union,,"Feb 9, 2020",1,0
European Union,,"Feb 10, 2020",1,0
European Union,,"Feb 11, 2020",4,0
European Union,,"Feb 12, 2020",2,0
European Union,,"Feb 13, 2020",1,0
European Union,,"Feb 14, 2020",0,0
European Union,,"Feb 15, 2020",0,1
European Union,,"Feb 16, 2020",0,0
European Union,,"Feb 17, 2020",1,0
European Union,,"Feb 18, 2020",0,0
European Union,,"Feb 19, 2020",0,0
European Union,,"Feb 20, 2020",0,0
European Union,,"Feb 21, 2020",0,0
European Union,,"Feb 22, 2020",14,0
European Union,,"Feb 23, 2020",62,2
European Union,,"Feb 24, 2020",57,0
European Union,,"Feb 25, 2020",98,4
European Union,,"Feb 26, 2020",106,5
European Union,,"Feb 27, 2020",99,2
European Union,,"Feb 28, 2020",332,5
European Union,,"Feb 29, 2020",303,4
European Union,,"Mar 1, 2020",385,8
European Union,,"Mar 2, 2020",697,6
European Union,,"Mar 3, 2020",506,18
European Union,,"Mar 4, 2020",666,29
European Union,,"Mar 5, 2020",893,28
European Union,,"Mar 6, 2020",1430,46
European Union,,"Mar 7, 2020",1806,55
European Union,,"Mar 8, 2020",2121,38
European Union,,"Mar 9, 2020",2671,144
European Union,,"Mar 10, 2020",3438,135
European Union,,"Mar 11, 2020",2991,182
European Union,,"Mar 12, 2020",5097,232
European Union,,"Mar 13, 2020",6692,245
European Union,,"Mar 14, 2020",6984,310
European Union,,"Mar 15, 2020",8668,234
European Union,,"Mar 16, 2020",8096,590
European Union,,"Mar 17, 2020",10278,424
European Union,,"Mar 18, 2020",11413,599
European Union,,"Mar 19, 2020",13247,712
European Union,,"Mar 20, 2020",20716,833
European Union,,"Mar 21, 2020",20627,1042
European Union,,"Mar 22, 2020",20593,1394
European Union,,"Mar 23, 2020",19064,1290
European Union,,"Mar 24, 2020",25140,1446
European Union,,"Mar 25, 2020",24177,1821
European Union,,"Mar 26, 2020",28110,2066
European Union,,"Mar 27, 2020",33244,2131
European Union,,"Mar 28, 2020",32901,2675
European Union,,"Mar 29, 2020",30560,2642
European Union,,"Mar 30, 2020",26922,2480
European Union,,"Mar 31, 2020",28784,2840
European Union,,"Apr 1, 2020",33439,3242
European Union,,"Apr 2, 2020",33666,3348
European Union,,"Apr 3, 2020",31065,3484
European Union,,"Apr 4, 2020",34168,5058
European Union,,"Apr 5, 2020",30435,3956
European Union,,"Apr 6, 2020",25409,2912
European Union,,"Apr 7, 2020",25479,3330
European Union,,"Apr 8, 2020",26200,5009
European Union,,"Apr 9, 2020",30433,3767
European Union,,"Apr 10, 2020",30550,4716
European Union,,"Apr 11, 2020",30014,4325
European Union,,"Apr 12, 2020",29863,3411
European Union,,"Apr 13, 2020",22380,2951
European Union,,"Apr 14, 2020",20334,3129
European Union,,"Apr 15, 2020",25296,4169
European Union,,"Apr 16, 2020",23613,4618
European Union,,"Apr 17, 2020",24549,4095
European Union,,"Apr 18, 2020",22893,3777
European Union,,"Apr 19, 2020",19215,3541
European Union,,"Apr 20, 2020",19266,2338
European Union,,"Apr 21, 2020",18544,2626
European Union,,"Apr 22, 2020",18928,3686
European Union,,"Apr 23, 2020",20135,3234
European Union,,"Apr 24, 2020",18774,2934
European Union,,"Apr 25, 2020",20775,3011
European Union,,"Apr 26, 2020",16586,2830
European Union,,"Apr 27, 2020",14022,1405
European Union,,"Apr 28, 2020",12979,2268
European Union,,"Apr 29, 2020",12208,2760
European Union,,"Apr 30, 2020",14323,2568
European Union,,"May 1, 2020",14207,2001
European Union,,"May 2, 2020",15682,2182
European Union,,"May 3, 2020",11724,1769
European Union,,"May 4, 2020",9957,1136
European Union,,"May 5, 2020",9755,1415
European Union,,"May 6, 2020",11223,2044
European Union,,"May 7, 2020",17145,2217
European Union,,"May 8, 2020",13527,1697
European Union,,"May 9, 2020",12033,1871
European Union,,"May 10, 2020",12448,1055
European Union,,"May 11, 2020",8156,834
European Union,,"May 12, 2020",8511,1112
European Union,,"May 13, 2020",9304,1717
European Union,,"May 14, 2020",8749,1461
European Union,,"May 15, 2020",9541,1530
European Union,,"May 16, 2020",8679,1221
European Union,,"May 17, 2020",8209,1014
European Union,,"May 18, 2020",6817,602
European Union,,"May 19, 2020",6324,701
European Union,,"May 20, 2020",6995,1205
European Union,,"May 21, 2020",3744,927
Faeroe Islands,FRO,"Mar 20, 2020",72,0
Faeroe Islands,FRO,"Mar 21, 2020",8,0
Faeroe Islands,FRO,"Mar 22, 2020",12,0
Faeroe Islands,FRO,"Mar 23, 2020",23,0
Faeroe Islands,FRO,"Mar 24, 2020",3,0
Faeroe Islands,FRO,"Mar 25, 2020",4,0
Faeroe Islands,FRO,"Mar 26, 2020",10,0
Faeroe Islands,FRO,"Mar 27, 2020",8,0
Faeroe Islands,FRO,"Mar 28, 2020",4,0
Faeroe Islands,FRO,"Mar 29, 2020",11,0
Faeroe Islands,FRO,"Mar 30, 2020",4,0
Faeroe Islands,FRO,"Mar 31, 2020",9,0
Faeroe Islands,FRO,"Apr 1, 2020",1,0
Faeroe Islands,FRO,"Apr 2, 2020",4,0
Faeroe Islands,FRO,"Apr 3, 2020",4,0
Faeroe Islands,FRO,"Apr 4, 2020",2,0
Faeroe Islands,FRO,"Apr 5, 2020",2,0
Faeroe Islands,FRO,"Apr 6, 2020",0,0
Faeroe Islands,FRO,"Apr 7, 2020",2,0
Faeroe Islands,FRO,"Apr 8, 2020",1,0
Faeroe Islands,FRO,"Apr 9, 2020",0,0
Faeroe Islands,FRO,"Apr 10, 2020",0,0
Faeroe Islands,FRO,"Apr 11, 2020",0,0
Faeroe Islands,FRO,"Apr 12, 2020",0,0
Faeroe Islands,FRO,"Apr 13, 2020",0,0
Faeroe Islands,FRO,"Apr 14, 2020",0,0
Faeroe Islands,FRO,"Apr 15, 2020",0,0
Faeroe Islands,FRO,"Apr 16, 2020",0,0
Faeroe Islands,FRO,"Apr 17, 2020",0,0
Faeroe Islands,FRO,"Apr 18, 2020",0,0
Faeroe Islands,FRO,"Apr 19, 2020",0,0
Faeroe Islands,FRO,"Apr 20, 2020",1,0
Faeroe Islands,FRO,"Apr 21, 2020",0,0
Faeroe Islands,FRO,"Apr 22, 2020",0,0
Faeroe Islands,FRO,"Apr 23, 2020",0,0
Faeroe Islands,FRO,"Apr 24, 2020",2,0
Faeroe Islands,FRO,"Apr 25, 2020",0,0
Faeroe Islands,FRO,"Apr 26, 2020",0,0
Faeroe Islands,FRO,"Apr 27, 2020",0,0
Faeroe Islands,FRO,"Apr 28, 2020",0,0
Faeroe Islands,FRO,"Apr 29, 2020",0,0
Faeroe Islands,FRO,"Apr 30, 2020",0,0
Faeroe Islands,FRO,"May 1, 2020",0,0
Faeroe Islands,FRO,"May 2, 2020",0,0
Faeroe Islands,FRO,"May 3, 2020",0,0
Faeroe Islands,FRO,"May 4, 2020",0,0
Faeroe Islands,FRO,"May 5, 2020",0,0
Faeroe Islands,FRO,"May 6, 2020",0,0
Faeroe Islands,FRO,"May 7, 2020",0,0
Faeroe Islands,FRO,"May 8, 2020",0,0
Faeroe Islands,FRO,"May 9, 2020",0,0
Faeroe Islands,FRO,"May 10, 2020",0,0
Faeroe Islands,FRO,"May 11, 2020",0,0
Faeroe Islands,FRO,"May 12, 2020",0,0
Faeroe Islands,FRO,"May 13, 2020",0,0
Faeroe Islands,FRO,"May 14, 2020",0,0
Faeroe Islands,FRO,"May 15, 2020",0,0
Faeroe Islands,FRO,"May 16, 2020",0,0
Faeroe Islands,FRO,"May 17, 2020",0,0
Faeroe Islands,FRO,"May 18, 2020",0,0
Faeroe Islands,FRO,"May 19, 2020",0,0
Faeroe Islands,FRO,"May 20, 2020",0,0
Faeroe Islands,FRO,"May 21, 2020",0,0
Falkland Islands,FLK,"Apr 4, 2020",1,0
Falkland Islands,FLK,"Apr 5, 2020",0,0
Falkland Islands,FLK,"Apr 6, 2020",1,0
Falkland Islands,FLK,"Apr 7, 2020",0,0
Falkland Islands,FLK,"Apr 8, 2020",3,0
Falkland Islands,FLK,"Apr 9, 2020",0,0
Falkland Islands,FLK,"Apr 10, 2020",0,0
Falkland Islands,FLK,"Apr 11, 2020",0,0
Falkland Islands,FLK,"Apr 12, 2020",0,0
Falkland Islands,FLK,"Apr 13, 2020",0,0
Falkland Islands,FLK,"Apr 14, 2020",0,0
Falkland Islands,FLK,"Apr 15, 2020",6,0
Falkland Islands,FLK,"Apr 16, 2020",0,0
Falkland Islands,FLK,"Apr 17, 2020",0,0
Falkland Islands,FLK,"Apr 18, 2020",0,0
Falkland Islands,FLK,"Apr 19, 2020",0,0
Falkland Islands,FLK,"Apr 20, 2020",0,0
Falkland Islands,FLK,"Apr 21, 2020",0,0
Falkland Islands,FLK,"Apr 22, 2020",1,0
Falkland Islands,FLK,"Apr 23, 2020",0,0
Falkland Islands,FLK,"Apr 24, 2020",0,0
Falkland Islands,FLK,"Apr 25, 2020",0,0
Falkland Islands,FLK,"Apr 26, 2020",1,0
Falkland Islands,FLK,"Apr 27, 2020",0,0
Falkland Islands,FLK,"Apr 28, 2020",0,0
Falkland Islands,FLK,"Apr 29, 2020",0,0
Falkland Islands,FLK,"Apr 30, 2020",0,0
Falkland Islands,FLK,"May 1, 2020",0,0
Falkland Islands,FLK,"May 2, 2020",0,0
Falkland Islands,FLK,"May 3, 2020",0,0
Falkland Islands,FLK,"May 4, 2020",0,0
Falkland Islands,FLK,"May 5, 2020",0,0
Falkland Islands,FLK,"May 6, 2020",0,0
Falkland Islands,FLK,"May 7, 2020",0,0
Falkland Islands,FLK,"May 8, 2020",0,0
Falkland Islands,FLK,"May 9, 2020",0,0
Falkland Islands,FLK,"May 10, 2020",0,0
Falkland Islands,FLK,"May 11, 2020",0,0
Falkland Islands,FLK,"May 12, 2020",0,0
Falkland Islands,FLK,"May 13, 2020",0,0
Falkland Islands,FLK,"May 14, 2020",0,0
Falkland Islands,FLK,"May 15, 2020",0,0
Falkland Islands,FLK,"May 16, 2020",0,0
Falkland Islands,FLK,"May 17, 2020",0,0
Falkland Islands,FLK,"May 18, 2020",0,0
Falkland Islands,FLK,"May 19, 2020",0,0
Falkland Islands,FLK,"May 20, 2020",0,0
Falkland Islands,FLK,"May 21, 2020",0,0
Fiji,FJI,"Mar 20, 2020",1,0
Fiji,FJI,"Mar 21, 2020",0,0
Fiji,FJI,"Mar 22, 2020",1,0
Fiji,FJI,"Mar 23, 2020",1,0
Fiji,FJI,"Mar 24, 2020",1,0
Fiji,FJI,"Mar 25, 2020",1,0
Fiji,FJI,"Mar 26, 2020",0,0
Fiji,FJI,"Mar 27, 2020",0,0
Fiji,FJI,"Mar 28, 2020",0,0
Fiji,FJI,"Mar 29, 2020",0,0
Fiji,FJI,"Mar 30, 2020",0,0
Fiji,FJI,"Mar 31, 2020",0,0
Fiji,FJI,"Apr 1, 2020",0,0
Fiji,FJI,"Apr 2, 2020",2,0
Fiji,FJI,"Apr 3, 2020",0,0
Fiji,FJI,"Apr 4, 2020",5,0
Fiji,FJI,"Apr 5, 2020",0,0
Fiji,FJI,"Apr 6, 2020",2,0
Fiji,FJI,"Apr 7, 2020",0,0
Fiji,FJI,"Apr 8, 2020",1,0
Fiji,FJI,"Apr 9, 2020",0,0
Fiji,FJI,"Apr 10, 2020",0,0
Fiji,FJI,"Apr 11, 2020",1,0
Fiji,FJI,"Apr 12, 2020",0,0
Fiji,FJI,"Apr 13, 2020",0,0
Fiji,FJI,"Apr 14, 2020",0,0
Fiji,FJI,"Apr 15, 2020",0,0
Fiji,FJI,"Apr 16, 2020",0,0
Fiji,FJI,"Apr 17, 2020",1,0
Fiji,FJI,"Apr 18, 2020",0,0
Fiji,FJI,"Apr 19, 2020",0,0
Fiji,FJI,"Apr 20, 2020",0,0
Fiji,FJI,"Apr 21, 2020",1,0
Fiji,FJI,"Apr 22, 2020",0,0
Fiji,FJI,"Apr 23, 2020",0,0
Fiji,FJI,"Apr 24, 2020",0,0
Fiji,FJI,"Apr 25, 2020",0,0
Fiji,FJI,"Apr 26, 2020",0,0
Fiji,FJI,"Apr 27, 2020",0,0
Fiji,FJI,"Apr 28, 2020",0,0
Fiji,FJI,"Apr 29, 2020",0,0
Fiji,FJI,"Apr 30, 2020",0,0
Fiji,FJI,"May 1, 2020",0,0
Fiji,FJI,"May 2, 2020",0,0
Fiji,FJI,"May 3, 2020",0,0
Fiji,FJI,"May 4, 2020",0,0
Fiji,FJI,"May 5, 2020",0,0
Fiji,FJI,"May 6, 2020",0,0
Fiji,FJI,"May 7, 2020",0,0
Fiji,FJI,"May 8, 2020",0,0
Fiji,FJI,"May 9, 2020",0,0
Fiji,FJI,"May 10, 2020",0,0
Fiji,FJI,"May 11, 2020",0,0
Fiji,FJI,"May 12, 2020",0,0
Fiji,FJI,"May 13, 2020",0,0
Fiji,FJI,"May 14, 2020",0,0
Fiji,FJI,"May 15, 2020",0,0
Fiji,FJI,"May 16, 2020",0,0
Fiji,FJI,"May 17, 2020",0,0
Fiji,FJI,"May 18, 2020",0,0
Fiji,FJI,"May 19, 2020",0,0
Fiji,FJI,"May 20, 2020",0,0
Fiji,FJI,"May 21, 2020",0,0
Finland,FIN,"Dec 31, 2019",0,0
Finland,FIN,"Jan 1, 2020",0,0
Finland,FIN,"Jan 2, 2020",0,0
Finland,FIN,"Jan 3, 2020",0,0
Finland,FIN,"Jan 4, 2020",0,0
Finland,FIN,"Jan 5, 2020",0,0
Finland,FIN,"Jan 6, 2020",0,0
Finland,FIN,"Jan 7, 2020",0,0
Finland,FIN,"Jan 8, 2020",0,0
Finland,FIN,"Jan 9, 2020",0,0
Finland,FIN,"Jan 10, 2020",0,0
Finland,FIN,"Jan 11, 2020",0,0
Finland,FIN,"Jan 12, 2020",0,0
Finland,FIN,"Jan 13, 2020",0,0
Finland,FIN,"Jan 14, 2020",0,0
Finland,FIN,"Jan 15, 2020",0,0
Finland,FIN,"Jan 16, 2020",0,0
Finland,FIN,"Jan 17, 2020",0,0
Finland,FIN,"Jan 18, 2020",0,0
Finland,FIN,"Jan 19, 2020",0,0
Finland,FIN,"Jan 20, 2020",0,0
Finland,FIN,"Jan 21, 2020",0,0
Finland,FIN,"Jan 22, 2020",0,0
Finland,FIN,"Jan 23, 2020",0,0
Finland,FIN,"Jan 24, 2020",0,0
Finland,FIN,"Jan 25, 2020",0,0
Finland,FIN,"Jan 26, 2020",0,0
Finland,FIN,"Jan 27, 2020",0,0
Finland,FIN,"Jan 28, 2020",0,0
Finland,FIN,"Jan 29, 2020",0,0
Finland,FIN,"Jan 30, 2020",1,0
Finland,FIN,"Jan 31, 2020",0,0
Finland,FIN,"Feb 1, 2020",0,0
Finland,FIN,"Feb 2, 2020",0,0
Finland,FIN,"Feb 3, 2020",0,0
Finland,FIN,"Feb 4, 2020",0,0
Finland,FIN,"Feb 5, 2020",0,0
Finland,FIN,"Feb 6, 2020",0,0
Finland,FIN,"Feb 7, 2020",0,0
Finland,FIN,"Feb 8, 2020",0,0
Finland,FIN,"Feb 9, 2020",0,0
Finland,FIN,"Feb 10, 2020",0,0
Finland,FIN,"Feb 11, 2020",0,0
Finland,FIN,"Feb 12, 2020",0,0
Finland,FIN,"Feb 13, 2020",0,0
Finland,FIN,"Feb 14, 2020",0,0
Finland,FIN,"Feb 15, 2020",0,0
Finland,FIN,"Feb 16, 2020",0,0
Finland,FIN,"Feb 17, 2020",0,0
Finland,FIN,"Feb 18, 2020",0,0
Finland,FIN,"Feb 19, 2020",0,0
Finland,FIN,"Feb 20, 2020",0,0
Finland,FIN,"Feb 21, 2020",0,0
Finland,FIN,"Feb 22, 2020",0,0
Finland,FIN,"Feb 23, 2020",0,0
Finland,FIN,"Feb 24, 2020",0,0
Finland,FIN,"Feb 25, 2020",0,0
Finland,FIN,"Feb 26, 2020",0,0
Finland,FIN,"Feb 27, 2020",1,0
Finland,FIN,"Feb 28, 2020",0,0
Finland,FIN,"Feb 29, 2020",1,0
Finland,FIN,"Mar 1, 2020",0,0
Finland,FIN,"Mar 2, 2020",3,0
Finland,FIN,"Mar 4, 2020",1,0
Finland,FIN,"Mar 6, 2020",5,0
Finland,FIN,"Mar 7, 2020",7,0
Finland,FIN,"Mar 9, 2020",11,0
Finland,FIN,"Mar 10, 2020",10,0
Finland,FIN,"Mar 12, 2020",19,0
Finland,FIN,"Mar 13, 2020",96,0
Finland,FIN,"Mar 14, 2020",28,0
Finland,FIN,"Mar 15, 2020",27,0
Finland,FIN,"Mar 16, 2020",57,0
Finland,FIN,"Mar 17, 2020",5,0
Finland,FIN,"Mar 18, 2020",47,0
Finland,FIN,"Mar 19, 2020",50,0
Finland,FIN,"Mar 20, 2020",31,0
Finland,FIN,"Mar 21, 2020",50,0
Finland,FIN,"Mar 22, 2020",71,1
Finland,FIN,"Mar 23, 2020",105,0
Finland,FIN,"Mar 24, 2020",74,0
Finland,FIN,"Mar 25, 2020",92,0
Finland,FIN,"Mar 26, 2020",88,2
Finland,FIN,"Mar 27, 2020",78,1
Finland,FIN,"Mar 28, 2020",67,3
Finland,FIN,"Mar 29, 2020",193,2
Finland,FIN,"Mar 30, 2020",0,2
Finland,FIN,"Mar 31, 2020",95,2
Finland,FIN,"Apr 1, 2020",71,4
Finland,FIN,"Apr 2, 2020",62,0
Finland,FIN,"Apr 3, 2020",72,2
Finland,FIN,"Apr 4, 2020",97,1
Finland,FIN,"Apr 5, 2020",267,5
Finland,FIN,"Apr 6, 2020",45,2
Finland,FIN,"Apr 7, 2020",249,0
Finland,FIN,"Apr 8, 2020",132,7
Finland,FIN,"Apr 9, 2020",179,6
Finland,FIN,"Apr 10, 2020",118,2
Finland,FIN,"Apr 11, 2020",164,6
Finland,FIN,"Apr 12, 2020",136,1
Finland,FIN,"Apr 13, 2020",69,7
Finland,FIN,"Apr 14, 2020",90,3
Finland,FIN,"Apr 15, 2020",97,5
Finland,FIN,"Apr 16, 2020",76,8
Finland,FIN,"Apr 17, 2020",132,3
Finland,FIN,"Apr 18, 2020",120,7
Finland,FIN,"Apr 19, 2020",192,8
Finland,FIN,"Apr 20, 2020",102,4
Finland,FIN,"Apr 21, 2020",85,4
Finland,FIN,"Apr 22, 2020",146,43
Finland,FIN,"Apr 23, 2020",115,8
Finland,FIN,"Apr 24, 2020",155,23
Finland,FIN,"Apr 25, 2020",111,5
Finland,FIN,"Apr 26, 2020",80,9
Finland,FIN,"Apr 27, 2020",101,4
Finland,FIN,"Apr 28, 2020",119,3
Finland,FIN,"Apr 29, 2020",45,6
Finland,FIN,"Apr 30, 2020",166,7
Finland,FIN,"May 1, 2020",89,5
Finland,FIN,"May 2, 2020",56,7
Finland,FIN,"May 3, 2020",128,2
Finland,FIN,"May 4, 2020",75,10
Finland,FIN,"May 5, 2020",73,10
Finland,FIN,"May 6, 2020",85,6
Finland,FIN,"May 7, 2020",161,6
Finland,FIN,"May 8, 2020",100,3
Finland,FIN,"May 9, 2020",65,5
Finland,FIN,"May 10, 2020",142,5
Finland,FIN,"May 11, 2020",82,2
Finland,FIN,"May 12, 2020",22,4
Finland,FIN,"May 13, 2020",19,4
Finland,FIN,"May 14, 2020",51,9
Finland,FIN,"May 15, 2020",91,3
Finland,FIN,"May 16, 2020",83,6
Finland,FIN,"May 17, 2020",58,4
Finland,FIN,"May 18, 2020",61,1
Finland,FIN,"May 19, 2020",33,2
Finland,FIN,"May 20, 2020",19,1
Finland,FIN,"May 21, 2020",44,3
France,FRA,"Dec 31, 2019",0,0
France,FRA,"Jan 1, 2020",0,0
France,FRA,"Jan 2, 2020",0,0
France,FRA,"Jan 3, 2020",0,0
France,FRA,"Jan 4, 2020",0,0
France,FRA,"Jan 5, 2020",0,0
France,FRA,"Jan 6, 2020",0,0
France,FRA,"Jan 7, 2020",0,0
France,FRA,"Jan 8, 2020",0,0
France,FRA,"Jan 9, 2020",0,0
France,FRA,"Jan 10, 2020",0,0
France,FRA,"Jan 11, 2020",0,0
France,FRA,"Jan 12, 2020",0,0
France,FRA,"Jan 13, 2020",0,0
France,FRA,"Jan 14, 2020",0,0
France,FRA,"Jan 15, 2020",0,0
France,FRA,"Jan 16, 2020",0,0
France,FRA,"Jan 17, 2020",0,0
France,FRA,"Jan 18, 2020",0,0
France,FRA,"Jan 19, 2020",0,0
France,FRA,"Jan 20, 2020",0,0
France,FRA,"Jan 21, 2020",0,0
France,FRA,"Jan 22, 2020",0,0
France,FRA,"Jan 23, 2020",0,0
France,FRA,"Jan 24, 2020",0,0
France,FRA,"Jan 25, 2020",3,0
France,FRA,"Jan 26, 2020",0,0
France,FRA,"Jan 27, 2020",0,0
France,FRA,"Jan 28, 2020",0,0
France,FRA,"Jan 29, 2020",1,0
France,FRA,"Jan 30, 2020",1,0
France,FRA,"Jan 31, 2020",1,0
France,FRA,"Feb 1, 2020",0,0
France,FRA,"Feb 2, 2020",0,0
France,FRA,"Feb 3, 2020",0,0
France,FRA,"Feb 4, 2020",0,0
France,FRA,"Feb 5, 2020",0,0
France,FRA,"Feb 6, 2020",0,0
France,FRA,"Feb 7, 2020",0,0
France,FRA,"Feb 8, 2020",5,0
France,FRA,"Feb 9, 2020",0,0
France,FRA,"Feb 10, 2020",0,0
France,FRA,"Feb 11, 2020",0,0
France,FRA,"Feb 12, 2020",0,0
France,FRA,"Feb 13, 2020",0,0
France,FRA,"Feb 14, 2020",0,0
France,FRA,"Feb 15, 2020",0,1
France,FRA,"Feb 16, 2020",0,0
France,FRA,"Feb 17, 2020",1,0
France,FRA,"Feb 18, 2020",0,0
France,FRA,"Feb 19, 2020",0,0
France,FRA,"Feb 20, 2020",0,0
France,FRA,"Feb 21, 2020",0,0
France,FRA,"Feb 22, 2020",0,0
France,FRA,"Feb 23, 2020",0,0
France,FRA,"Feb 24, 2020",0,0
France,FRA,"Feb 25, 2020",0,0
France,FRA,"Feb 26, 2020",2,0
France,FRA,"Feb 27, 2020",3,1
France,FRA,"Feb 28, 2020",21,0
France,FRA,"Feb 29, 2020",19,0
France,FRA,"Mar 1, 2020",43,0
France,FRA,"Mar 2, 2020",30,0
France,FRA,"Mar 3, 2020",48,1
France,FRA,"Mar 4, 2020",34,1
France,FRA,"Mar 5, 2020",73,0
France,FRA,"Mar 6, 2020",138,3
France,FRA,"Mar 7, 2020",190,2
France,FRA,"Mar 8, 2020",103,1
France,FRA,"Mar 9, 2020",410,9
France,FRA,"Mar 10, 2020",286,11
France,FRA,"Mar 11, 2020",372,3
France,FRA,"Mar 12, 2020",497,15
France,FRA,"Mar 13, 2020",595,13
France,FRA,"Mar 14, 2020",785,18
France,FRA,"Mar 15, 2020",838,12
France,FRA,"Mar 16, 2020",924,36
France,FRA,"Mar 17, 2020",1210,21
France,FRA,"Mar 18, 2020",1097,27
France,FRA,"Mar 19, 2020",1404,69
France,FRA,"Mar 20, 2020",1861,128
France,FRA,"Mar 21, 2020",1617,78
France,FRA,"Mar 22, 2020",1847,112
France,FRA,"Mar 23, 2020",1559,112
France,FRA,"Mar 24, 2020",3838,186
France,FRA,"Mar 25, 2020",2446,240
France,FRA,"Mar 26, 2020",2931,231
France,FRA,"Mar 27, 2020",3922,365
France,FRA,"Mar 28, 2020",3809,299
France,FRA,"Mar 29, 2020",4611,319
France,FRA,"Mar 30, 2020",2599,292
France,FRA,"Mar 31, 2020",4376,418
France,FRA,"Apr 1, 2020",7578,499
France,FRA,"Apr 2, 2020",4861,509
France,FRA,"Apr 3, 2020",2116,471
France,FRA,"Apr 4, 2020",5233,2004
France,FRA,"Apr 5, 2020",4267,1053
France,FRA,"Apr 6, 2020",1873,518
France,FRA,"Apr 7, 2020",3912,833
France,FRA,"Apr 8, 2020",3777,1417
France,FRA,"Apr 9, 2020",3881,541
France,FRA,"Apr 10, 2020",4286,1341
France,FRA,"Apr 11, 2020",4342,987
France,FRA,"Apr 12, 2020",3114,635
France,FRA,"Apr 13, 2020",1613,561
France,FRA,"Apr 14, 2020",2673,574
France,FRA,"Apr 15, 2020",5497,762
France,FRA,"Apr 16, 2020",2633,1438
France,FRA,"Apr 17, 2020",2641,753
France,FRA,"Apr 18, 2020",405,761
France,FRA,"Apr 19, 2020",2569,642
France,FRA,"Apr 20, 2020",785,395
France,FRA,"Apr 21, 2020",2051,547
France,FRA,"Apr 22, 2020",2667,531
France,FRA,"Apr 23, 2020",1827,544
France,FRA,"Apr 24, 2020",1653,516
France,FRA,"Apr 25, 2020",1773,389
France,FRA,"Apr 26, 2020",1537,369
France,FRA,"Apr 27, 2020",461,242
France,FRA,"Apr 28, 2020",1195,437
France,FRA,"Apr 29, 2020",1065,367
France,FRA,"Apr 30, 2020",1607,427
France,FRA,"May 1, 2020",1139,289
France,FRA,"May 2, 2020",604,218
France,FRA,"May 3, 2020",794,166
France,FRA,"May 4, 2020",308,135
France,FRA,"May 5, 2020",576,306
France,FRA,"May 6, 2020",1104,330
France,FRA,"May 7, 2020",4183,278
France,FRA,"May 8, 2020",629,178
France,FRA,"May 9, 2020",642,243
France,FRA,"May 10, 2020",433,80
France,FRA,"May 11, 2020",209,70
France,FRA,"May 12, 2020",456,263
France,FRA,"May 13, 2020",708,348
France,FRA,"May 14, 2020",507,83
France,FRA,"May 15, 2020",622,351
France,FRA,"May 16, 2020",563,130
France,FRA,"May 17, 2020",372,88
France,FRA,"May 18, 2020",120,68
France,FRA,"May 19, 2020",492,186
France,FRA,"May 20, 2020",524,125
France,FRA,"May 21, 2020",418,110
French Polynesia,PYF,"Mar 19, 2020",3,0
French Polynesia,PYF,"Mar 20, 2020",0,0
French Polynesia,PYF,"Mar 21, 2020",12,0
French Polynesia,PYF,"Mar 22, 2020",2,0
French Polynesia,PYF,"Mar 23, 2020",1,0
French Polynesia,PYF,"Mar 24, 2020",5,0
French Polynesia,PYF,"Mar 25, 2020",2,0
French Polynesia,PYF,"Mar 26, 2020",0,0
French Polynesia,PYF,"Mar 27, 2020",5,0
French Polynesia,PYF,"Mar 28, 2020",0,0
French Polynesia,PYF,"Mar 29, 2020",4,0
French Polynesia,PYF,"Mar 30, 2020",1,0
French Polynesia,PYF,"Mar 31, 2020",1,0
French Polynesia,PYF,"Apr 1, 2020",1,0
French Polynesia,PYF,"Apr 2, 2020",0,0
French Polynesia,PYF,"Apr 3, 2020",0,0
French Polynesia,PYF,"Apr 4, 2020",2,0
French Polynesia,PYF,"Apr 5, 2020",1,0
French Polynesia,PYF,"Apr 6, 2020",1,0
French Polynesia,PYF,"Apr 7, 2020",0,0
French Polynesia,PYF,"Apr 8, 2020",6,0
